epoch,train_loss,train_acc,test_loss,test_acc
1,2.525266810180315,0.3243464052287582,1.9497968169046955,0.41936790923824957
2,1.7858081534017924,0.4939746732026144,1.6091728276139914,0.5214748784440842
3,1.5461518452837577,0.5467728758169934,1.3736866965672572,0.5737439222042139
4,1.446947595652412,0.5743464052287581,1.4131754605851259,0.596839546191248
5,1.3673945158914802,0.5907883986928104,1.3235733269244385,0.5944084278768234
6,1.2987346095976486,0.6140727124183006,1.2373631194692762,0.6037277147487844
7,1.2512253811156828,0.6266339869281046,1.1421214792291774,0.646677471636953
8,1.218520256039364,0.6334763071895425,1.2655291726368947,0.6118314424635333
9,1.1739414719974293,0.6458333333333334,1.1450952993316434,0.6442463533225283
10,1.1556569665086036,0.6469566993464052,1.0289880415995272,0.6908427876823339
11,1.1227963333036386,0.6635008169934641,1.04353656529221,0.673419773095624
12,1.074187548331965,0.6726919934640523,1.1106724119843308,0.656807131280389
13,1.0882895966760473,0.6709558823529411,1.0480065587274066,0.6742301458670988
14,1.0690276696791057,0.6757557189542484,0.9669150672551106,0.703808752025932
15,1.0424545995550218,0.6823937908496732,1.006967865377423,0.6876012965964343
16,1.0194606648551092,0.688827614379085,0.9656593845477947,0.6936790923824959
17,1.0264626647911819,0.6849468954248366,0.9420327891986606,0.7098865478119936
18,1.0039325044825187,0.6963848039215687,1.0211249405406475,0.6823338735818476
19,0.9944430558510076,0.6918913398692811,0.9012161445482431,0.7277147487844409
20,0.9692607673944211,0.7023080065359477,0.8549973714728409,0.723257698541329
21,0.9078705474442127,0.7281454248366013,0.7723321542264576,0.7662074554294975
22,0.8865129300971436,0.7279411764705882,0.7867248982819012,0.7544570502431118
23,0.8701577523564981,0.7308006535947712,0.8026222530601477,0.7548622366288493
24,0.8539767982133852,0.7393790849673203,0.7306286359697919,0.7718800648298217
25,0.8681775308122822,0.7297794117647058,0.8604922431069796,0.7366288492706645
26,0.8415271269729714,0.7402982026143791,0.7650203897317379,0.7581037277147488
27,0.8473449333820467,0.7365196078431373,0.7725091862946604,0.7581037277147488
28,0.8492465163368026,0.7379493464052288,0.8136365695628587,0.7455429497568882
