epoch,train_loss,train_acc,test_loss,test_acc
1,2.53524594992594,0.32138480392156865,2.014739728630845,0.35696920583468394
2,1.7930052233677285,0.4894812091503268,1.8796517296393842,0.43638573743922204
3,1.5592013597488403,0.5447303921568627,1.6574867552258015,0.5036466774716369
4,1.4188519770803014,0.5828227124183006,1.4635753581357736,0.5688816855753647
5,1.3632056148223628,0.5898692810457516,1.2284713007594237,0.6381685575364667
6,1.2908368114552466,0.6145833333333334,1.1987662695988264,0.6414100486223663
7,1.2385538641144247,0.629187091503268,1.2493395221870953,0.6073743922204214
8,1.212193429859635,0.6342933006535948,1.0420969608730397,0.6952998379254457
9,1.1591769546465156,0.6488970588235294,1.2095801035241138,0.5875202593192869
10,1.1406335690442253,0.6532883986928104,1.0191689186776283,0.6892220421393841
11,1.1217626921491686,0.6594158496732027,1.0915969437534652,0.6588330632090762
12,1.074952037895427,0.6781045751633987,1.154865706517592,0.6304700162074555
13,1.0675274394696055,0.6750408496732027,0.9731230354193158,0.7135332252836305
14,1.0445909597515282,0.686376633986928,1.1095313876867294,0.6515397082658023
15,1.0261727606548983,0.6835171568627451,1.139914900885602,0.6482982171799028
16,1.0249596027766956,0.6870915032679739,0.9363673488991381,0.6977309562398704
17,1.0033788252500146,0.6970996732026143,0.9162068757767422,0.7111021069692058
18,0.9841523158784006,0.703125,0.9651447710138858,0.7090761750405187
19,0.9689379540923374,0.6965890522875817,0.9379041770433877,0.7106969205834684
20,0.9767174981777964,0.6990400326797386,0.9033532252284657,0.7111021069692058
21,0.89356199043249,0.7254901960784313,0.7961232664857537,0.7556726094003241
22,0.8710039873528325,0.7311070261437909,0.7954079496222918,0.7455429497568882
23,0.8552165557356441,0.735498366013072,0.8047002708023139,0.7572933549432739
24,0.8492048830767862,0.7344771241830066,0.7866949586852829,0.743517017828201
25,0.8451802235802793,0.7426470588235294,0.7350307407410064,0.7706645056726094
26,0.8313496027117461,0.7405024509803921,0.7187950035596397,0.7803889789303079
27,0.8305272343111973,0.7415236928104575,0.7587164030131104,0.7714748784440842
28,0.8287237099572724,0.7423406862745098,0.7792168932950284,0.7576985413290114
29,0.8122775373505611,0.7502042483660131,0.7361584538820304,0.7763371150729336
30,0.8189514207294564,0.7498978758169934,0.8569028476069,0.7370340356564019
