epoch,train_loss,train_acc,test_loss,test_acc
1,2.394549546678082,0.35130718954248363,1.7213325859855022,0.47568881685575365
2,1.5437211078755997,0.5422794117647058,1.5161194673813336,0.5328200972447326
3,1.3230145039901235,0.6033496732026143,1.5299391783230503,0.5465964343598055
4,1.2043800634496353,0.6339869281045751,1.0977198936564416,0.68354943273906
5,1.1389819220000623,0.6474673202614379,1.689648444204315,0.5060777957860616
6,1.0651679997350656,0.673202614379085,1.131734142475422,0.6576175040518638
7,1.019073560346965,0.6856617647058824,1.048707636758516,0.6803079416531604
8,0.9954662120420169,0.6950571895424836,0.9743555841282179,0.6985413290113452
9,0.940872951660281,0.7041462418300654,0.8248913075587738,0.7556726094003241
10,0.9277962356611015,0.7065972222222222,0.8477876655601955,0.7240680713128039
11,0.9044277068057092,0.7143586601307189,0.8714796386816127,0.7289303079416531
12,0.8940157150131425,0.7205882352941176,0.8969845669011991,0.7179902755267423
13,0.8675482261414621,0.7251838235294118,1.2201093614970846,0.630064829821718
14,0.8404865642778234,0.7392769607843137,0.8565459009350506,0.7325769854132901
15,0.8294620151613273,0.740093954248366,0.8580485351468214,0.7451377633711507
16,0.8238118746701408,0.7399918300653595,1.0268509537655168,0.6750405186385737
17,0.8000680134187337,0.7446895424836601,0.7964861820900218,0.756482982171799
18,0.7917909339752073,0.7441789215686274,0.837523433074168,0.7487844408427877
19,0.7938695947329203,0.7479575163398693,0.9192433096902412,0.7309562398703403
20,0.7647233556688221,0.7514297385620915,0.7123255950415347,0.7779578606158833
21,0.6968772760014129,0.7806372549019608,0.6489929218717656,0.803484602917342
22,0.6911855324421053,0.7728758169934641,0.6194769943501299,0.809967585089141
23,0.6790366106563144,0.7813521241830066,0.6428601930326989,0.807131280388979
24,0.6728822399977765,0.7811478758169934,0.6287693525430545,0.8042949756888168
25,0.6622668865069844,0.7860498366013072,0.6506875859440653,0.7929497568881686
26,0.6574762469413233,0.7852328431372549,0.6870413168738755,0.7941653160453809
27,0.6607056712013444,0.791156045751634,0.592065632296877,0.8298217179902755
28,0.6403045967903013,0.7912581699346405,0.6604022889836152,0.8038897893030794
29,0.6442558120668324,0.7915645424836601,0.6681693545504922,0.7921393841166937
30,0.6448606094893288,0.7900326797385621,0.6154271630510669,0.8067260940032415
31,0.6443431687121298,0.7903390522875817,0.6026078394506236,0.8188816855753647
32,0.6364885743926553,0.797998366013072,0.6614297938682562,0.7945705024311183
