epoch,train_loss,train_acc,test_loss,test_acc
1,2.4127651460809645,0.3533496732026144,1.5626557089714408,0.5076985413290114
2,1.5552725199780433,0.5416666666666666,1.467494932044074,0.5510534846029174
3,1.2918098607873605,0.610498366013072,1.478262878133277,0.5753646677471637
4,1.1990011525309943,0.6358251633986928,1.200685603209021,0.6150729335494327
5,1.1053059175123576,0.6593137254901961,1.2663879078153273,0.6223662884927067
6,1.0604338229092118,0.673202614379085,1.2099546914983608,0.6061588330632091
7,1.007367186296999,0.6890318627450981,1.0047688407874764,0.6782820097244733
8,0.9906425550093059,0.686376633986928,1.0158798305296628,0.6961102106969206
9,0.9383965761832942,0.7097630718954249,0.8696565522753439,0.736223662884927
10,0.9078321001108955,0.7116013071895425,0.9713522369461662,0.7078606158833063
11,0.881767144390181,0.727328431372549,0.7785866805390006,0.7544570502431118
12,0.8676170679478864,0.7270220588235294,0.9736752144364426,0.6973257698541329
13,0.8586708922791325,0.7303921568627451,0.8806076573277408,0.7329821717990276
14,0.8351149029201932,0.7401960784313726,0.7456176681398766,0.7576985413290114
15,0.8137058898124819,0.7421364379084967,1.140804407082655,0.6673419773095624
16,0.8118900777467715,0.7440767973856209,0.8276947669026773,0.7358184764991896
17,0.8096100088038476,0.7439746732026143,0.8144051421983122,0.75
18,0.7981746177268184,0.7416258169934641,1.0481517945115895,0.6778768233387358
19,0.7801638841629028,0.7567401960784313,0.7882055867738068,0.7427066450567261
20,0.7728481491406759,0.7551062091503268,0.8446025357055637,0.7374392220421394
21,0.7009680249722176,0.7764501633986928,0.6119477781969027,0.8188816855753647
22,0.6840881863061119,0.7774714052287581,0.6232532041480937,0.8115883306320908
23,0.6730906308866015,0.7852328431372549,0.6458321921165121,0.7941653160453809
24,0.6578956559982175,0.7915645424836601,0.6442678982838747,0.8010534846029174
25,0.6587452136613186,0.7922794117647058,0.604304702060427,0.8103727714748784
26,0.6493255801839766,0.7874795751633987,0.6693102741477003,0.8079416531604539
27,0.6460922451969845,0.7944240196078431,0.579240812464184,0.8261750405186385
28,0.6499799869808496,0.7867647058823529,0.6962771374336784,0.7771474878444085
29,0.6270987401211184,0.7943218954248366,0.7781824776404681,0.766612641815235
30,0.6360892345702726,0.7954452614379085,0.685158092281034,0.7832252836304701
31,0.6266157956294764,0.7998366013071896,0.6408119038639083,0.8018638573743923
32,0.6120917446473065,0.7998366013071896,0.6390117128625681,0.8042949756888168
33,0.6128886264134077,0.8044321895424836,0.5889981804978603,0.8180713128038898
34,0.6014101320232441,0.8088235294117647,0.6527855714029863,0.7986223662884927
35,0.6029625946010639,0.8065767973856209,0.784589989959131,0.7467585089141004
36,0.6093106001031166,0.805453431372549,0.645806130047471,0.8083468395461912
37,0.5957898846249176,0.8086192810457516,0.6934731409823103,0.7925445705024311
38,0.5968738648236966,0.8103553921568627,0.6758988841491143,0.7941653160453809
39,0.6088309284129174,0.7981004901960784,0.650793043202498,0.8030794165316045
40,0.6093024496549095,0.7983047385620915,0.6381502516652235,0.8042949756888168
41,0.5881846625041338,0.8114787581699346,0.5765860277391076,0.8217179902755267
42,0.5542951933309144,0.8170955882352942,0.5456939478355008,0.836709886547812
43,0.5474649110650704,0.8183210784313726,0.5566156088311158,0.8261750405186385
44,0.5440419444850847,0.8232230392156863,0.5684470862212079,0.8253646677471637
45,0.5471475130202723,0.8232230392156863,0.5444041537853015,0.836709886547812
46,0.5463493502412746,0.8213848039215687,0.5666825537580387,0.8205024311183144
47,0.5262770300207574,0.8249591503267973,0.571536523087714,0.8237439222042139
48,0.540955564165427,0.8235294117647058,0.5343464348224449,0.839546191247974
