epoch,train_loss,train_acc,test_loss,test_acc
1,2.463989920086331,0.3396650326797386,2.2824980830064274,0.3217179902755267
2,1.6177868344425377,0.5324754901960784,1.589017201088236,0.5072933549432739
3,1.380751737582138,0.5858864379084967,1.3621712378203579,0.6081847649918962
4,1.27880276729858,0.6085580065359477,1.1544542588909403,0.6341166936790924
5,1.1798435800215776,0.6372549019607843,1.1044800229117009,0.6717990275526742
6,1.1220724010000043,0.6548202614379085,1.088615634887686,0.6794975688816856
7,1.0748083517442342,0.6679942810457516,1.425661562532911,0.5607779578606159
8,1.0336961711154264,0.6785130718954249,0.9731721729523166,0.7046191247974068
9,1.0056637385312248,0.6887254901960784,0.8650196230392209,0.7354132901134521
10,0.975036057771421,0.7011846405228758,1.0326770010798252,0.6600486223662885
11,0.9415777571061078,0.7023080065359477,0.8345181302226343,0.729740680713128
12,0.9369012206987618,0.7047589869281046,1.1084748377579732,0.6312803889789304
13,0.9119629287252239,0.7131331699346405,0.9231894265504093,0.6961102106969206
14,0.8897024996919569,0.7233455882352942,1.0626224138210958,0.6572123176661264
15,0.8811620415425768,0.7220179738562091,0.8266538743358377,0.7273095623987034
16,0.8628783767519433,0.7300857843137255,1.0700028141661633,0.673419773095624
17,0.8536478429058798,0.7351919934640523,0.8541547064843016,0.7260940032414911
18,0.8535535553701563,0.731515522875817,0.7281783393567588,0.789708265802269
19,0.8362470436719508,0.7373366013071896,1.2893390400483118,0.6252025931928687
20,0.8088006217495288,0.748672385620915,0.8282714000128729,0.7414910858995137
21,0.7397257259079054,0.7678717320261438,0.6626202442126298,0.7913290113452188
22,0.7285649673221937,0.7687908496732027,0.6911358322353499,0.7909238249594813
23,0.7187143026613722,0.7709354575163399,0.6671862886023121,0.7957860615883307
24,0.7082116272714403,0.7748161764705882,0.752323972022031,0.7718800648298217
25,0.7036132013875674,0.7765522875816994,0.6363318081329331,0.81645056726094
26,0.7120856568704244,0.7724673202614379,0.7127810176643068,0.7945705024311183
27,0.6949288669754478,0.7778799019607843,0.6235539415425574,0.8205024311183144
28,0.688016996469373,0.7827818627450981,0.7135743268884754,0.7710696920583469
29,0.678239654676587,0.7879901960784313,0.6790360863134869,0.7880875202593193
30,0.6952613358404122,0.7791053921568627,0.9391823610958057,0.7074554294975689
31,0.6747118296966054,0.789828431372549,0.7090568326932878,0.7589141004862237
32,0.6707953882762809,0.785437091503268,0.766851515882019,0.7625607779578606
33,0.6897614269085179,0.7813521241830066,0.7216808842178102,0.7755267423014587
34,0.6599130028603124,0.7923815359477124,0.7535969821352819,0.7662074554294975
35,0.6547396775164636,0.7906454248366013,0.7392528816888553,0.7706645056726094
36,0.6542715862685559,0.7901348039215687,0.6892655300794583,0.7856564019448946
37,0.653971915735918,0.7939133986928104,0.6640657505542764,0.7909238249594813
38,0.6541577715889301,0.791156045751634,0.6263373816850771,0.8148298217179902
39,0.6554265809214972,0.7899305555555556,0.7425590390324399,0.7718800648298217
40,0.6471391783820258,0.7951388888888888,0.6304422928672435,0.8083468395461912
41,0.6143417502540389,0.8035130718954249,0.5501193831187207,0.8294165316045381
42,0.5935288478736005,0.8097426470588235,0.5927152415342037,0.8225283630470016
43,0.5940443616287381,0.8108660130718954,0.575265458520846,0.826580226904376
44,0.5965658794431126,0.8056576797385621,0.5821131007863598,0.8237439222042139
45,0.587041468596926,0.8103553921568627,0.5987793186398728,0.807131280388979
46,0.5772806460561316,0.8145424836601307,0.550116769688708,0.8358995137763371
47,0.5714931507515751,0.8174019607843137,0.547765485386891,0.836709886547812
48,0.572814951145571,0.8161764705882353,0.584953660456346,0.8225283630470016
49,0.5838223491229263,0.8151552287581699,0.5841554518263768,0.8318476499189628
50,0.5704004384723365,0.8168913398692811,0.5783733482256749,0.8241491085899514
51,0.5708003963520324,0.8163807189542484,0.526818807097982,0.839546191247974
52,0.5763282232424792,0.8167892156862745,0.5480911847644726,0.8322528363047001
53,0.5694713827246934,0.8199550653594772,0.6059969982465901,0.8140194489465153
